시도,시군구,평균_지진옥외대피소_밀도,평균_자전거편의시설_밀도,평균_택시승차대_밀도,평균_작은도서관_밀도,평균_에코스쿨위치_밀도,평균_한파쉼터_밀도,평균_보행등_밀도,평균_CCTV_밀도,평균_불법주정차CCTV_밀도,평균_나눔카_밀도,평균_무더위쉼터_밀도,평균_공중화장실_밀도,평균_공영주차장_밀도,평균_공공아파트_밀도,평균_따릉이대여소_밀도,평균_공공와이파이_밀도,범죄발생정도,Grid개수,범죄발생정도평균
서울특별시,강남구,7.314044117961303,21.05652780824435,1.1014847019529883,2.147736859229457,2.500791484673232,3.636314992832359,80.95049544042965,431.6508154624362,20.85127848585637,8.978470571755816,3.519281917167844,11.3433698200664,63.98872436751577,13.547925302817758,12.34143833030888,53.96325278737535,6763,78,86.7051282051282
서울특별시,강동구,4.564346264414361,31.357954977960983,0.3969053288489598,6.118677565683995,2.290161830086896,8.676128522606808,122.34745812644908,328.75807282236514,12.011866089005151,11.07736226959126,17.59607853263582,17.87067237368168,5.262953307972698,11.872798776392006,14.783958734863576,110.72379944946236,3398,50,67.96
서울특별시,강북구,4.269436073006418,6.599681472179952,0.5469167930487356,3.670433163669504,1.6757524238521877,7.522160563095756,65.13076501407907,251.05180915388584,14.807204518606191,3.758311814636953,7.000790240091016,6.558144936886294,17.19163108831524,4.4609217070034255,6.275574511209129,62.26199934931383,2497,45,55.48888888888889
서울특별시,강서구,7.235353765298257,2.5152349456473027,0.3048711923838873,3.6185396706783375,1.296629101391083,5.151446168698572,100.1354389598512,192.1108581801477,10.24078782668339,6.857154633896645,5.6394379573834605,13.450118567219636,11.065790853726082,9.48050880321805,17.829030104969835,91.27252276880596,4296,83,51.75903614457831
서울특별시,관악구,5.130106538618668,1.2905160814858598,0.2421546072861965,5.738907177793529,1.7822412803662595,8.726890749500665,54.98173350650091,429.59910799934926,17.21060303949758,5.873074887682808,9.195600264604064,7.915294846226458,6.560950619381356,5.681061480089404,8.28332627374725,60.238556944069714,4769,57,83.66666666666667
서울특별시,광진구,4.460481764308652,45.36430939107376,1.040632649508772,4.031913425965521,2.819773264603433,10.086736944294168,90.35068102695476,557.2110202126426,11.986789379231311,5.4812996273659405,9.188645648203316,28.818360879602714,0.0790352954892441,10.961809462628633,23.096558399502413,108.8518547335764,3424,36,95.11111111111111
서울특별시,구로구,5.883482973244449,4.220939203068876,0.6984119077346325,8.457746205571887,2.381123932210208,2.27719017498156,119.62541197204663,451.2301875521116,18.87258412349742,6.817264906165146,14.531633895449184,11.84368999172574,8.09307400914474,16.373979541813746,13.861694621823748,123.02196886631216,3737,39,95.82051282051282
서울특별시,금천구,6.500940041181881,2.0310356280635213,1.1883148826160592,3.4704648514481367,1.3121787182996802,9.288485282115536,125.16443094795416,447.4761107052279,15.14655050516464,9.527460124759571,15.811215078523931,16.539410448653168,111.49100663344927,7.28497706410784,12.566395861493756,121.8103125928874,2240,27,82.96296296296296
서울특별시,노원구,4.830505510908161,14.49784948400283,0.6035175927555715,3.19407524859526,3.0949491539464247,6.1356958788187255,79.46003695696031,180.5300213808463,10.636689867750148,4.055157924206499,7.258834422394023,9.382991302039436,14.28180674634174,14.867050328170729,10.651270297611331,83.0936468370742,3567,69,51.69565217391305
서울특별시,도봉구,6.032769888214034,2.844147371243944,0.3229976977710286,4.387686926456875,2.671971828160701,6.076294290867359,80.50105309562068,171.856181024158,12.251858144783936,2.586164964078494,6.231141657041865,12.720197247861991,0.6618159283002968,10.319498793704495,9.73616258640177,99.67249493906624,1921,42,45.73809523809524
서울특별시,동대문구,8.650032577901529,20.59118732968204,0.4990574220834314,6.315003659162695,9.144208184995811,9.706659915297031,142.2374987386698,477.989388624852,18.367278298539816,9.24754254538142,10.783918352869948,16.86119206441465,43.08259328552165,19.867320265679314,23.61710473809005,219.5556378579277,2957,27,109.51851851851852
서울특별시,동작구,7.183987581915111,6.364452328013193,0.6842074197871763,6.461583351991539,2.713973357299161,4.494195987762289,74.16594088089737,379.4235046688565,8.413077487647023,9.61322867758214,11.498708005136685,13.712630791409872,6.542757502456421,15.470584893102096,9.604915440029206,107.04195476707817,2642,33,80.06060606060606
서울특별시,마포구,6.078324112776812,8.797532920552529,0.841687805861301,2.967117570835296,2.62818569332939,1.653602775860949,126.6425034460629,250.2169151309209,12.693240224339467,12.18067377842255,6.90482856281729,18.31987354334161,42.78624340712776,9.635063522088869,13.519864904382032,133.90166267895904,3834,48,79.875
서울특별시,서대문구,6.117907482123032,11.10898016130236,1.2052121534643183,4.311288036837083,2.0345668359773024,3.674601688027328,87.04671743720131,506.7018816448412,15.460064062978448,8.21609520945137,8.58444928358467,11.479821536707862,14.467042033139876,9.727598284038898,11.668256159430443,89.9740426273319,2385,36,66.25
서울특별시,서초구,2.8465216400800903,13.042057048489331,0.6542548195171081,2.7879873874370498,1.3103740128485215,2.9832486152572675,60.2433695954837,256.2145129075363,21.332591717517783,5.468137464035054,3.244525061132644,23.42558426431193,0.3585051667089647,7.568880078918338,7.395152062284792,51.880036638140254,4522,94,48.1063829787234
서울특별시,성동구,9.667665602007204,5.5488348951439015,0.5941791651653243,4.249072930573107,1.6689016568338648,5.939476125073505,91.23696746164966,535.8955981938374,23.66595529799509,6.282458579605,11.76515049983928,24.136626902469,103.98778777110668,14.733582502652512,14.51662765859698,171.34456438657395,2023,31,65.25806451612904
서울특별시,성북구,5.273421902268676,13.025277524375316,0.1826554532031713,6.186576178094179,1.5016108943805484,4.852455226568684,102.41583765881006,363.5095125933427,21.285173516947776,6.052966032253078,15.01592218679438,19.304395610242945,0.0835706444975378,12.652090711303488,10.384891761704916,56.60646114129591,2411,49,49.204081632653065
서울특별시,송파구,5.928216237507692,23.219764426459083,1.2448395664031098,4.461029262124748,1.7951996001879695,5.228815595990289,108.20290297830324,227.5234036873216,12.497587933051111,6.837028716069959,6.840418099970703,17.71006775152712,7.634047903921973,10.16319130045369,17.93979778628429,74.76389110667941,5223,64,81.609375
서울특별시,양천구,12.892986774929,10.216519384288167,2.4207998416793672,6.768950311647446,6.483353854300907,9.358533162788358,178.4695907176919,560.7356013239186,15.974285341039996,9.279118496113528,10.549039678035994,19.521440501334588,52.75104967706684,13.418728300525924,19.33172965637772,140.30051103911083,3019,33,91.48484848484848
서울특별시,영등포구,7.061068667604442,4.565340789174491,1.57518097984215,5.542102141141964,2.9114620209709083,2.958246312613793,160.75154601896773,271.93830110097537,19.567441581033258,6.643692826954704,10.181297471266264,79.99695392437701,65.88998241649915,15.828902304387002,17.47848165893313,80.80931137945558,4418,48,92.04166666666667
서울특별시,용산구,6.003019818922341,13.852010181928518,1.6709455027389608,2.481982641140944,3.160694254768294,1.5681376651628025,70.20736329849248,122.0311292929881,11.426102789588889,6.787274517815935,6.345971867267674,13.863010514057365,16.99687292549441,6.739620036366173,12.20636537616497,69.05180319512965,3021,41,73.6829268292683
서울특별시,은평구,4.9871638992154095,12.461366773672037,0.3065828562623247,8.100898525053287,1.780327464172305,5.4320875054012845,81.67359755181498,378.5661335758545,17.957356130214695,7.034152104776743,7.20271153736951,19.81493349754273,2.606884801409032,11.237676042910191,8.614240820345106,93.73339019756436,3493,57,61.280701754385966
서울특별시,종로구,3.497097165331553,11.969561093866623,2.200868760272801,2.0595067172273183,1.7070823752392936,4.502774274265032,76.43501256395004,187.6610427982017,18.93245288844104,4.031436339238802,7.598549947133134,14.09777854998153,34.834882695308835,2.605963947613389,12.243959783888108,90.9843521459684,2981,50,59.62
서울특별시,중구,7.421096501636531,7.879231115452323,4.986134655262449,4.302651423633031,5.0496107409048125,24.66973204505247,154.48485364278525,600.4878179011407,32.22703121442864,14.91208835637391,23.58807705750501,68.27620780087186,116.39073314799064,8.169693132711494,17.65673405265485,296.144788620008,3348,18,186.0
서울특별시,중랑구,5.275620366030044,20.73159422250466,0.899512998210983,6.425125917226764,2.844884020464303,6.9647229908180766,124.3439151369586,461.62399978281553,15.130254526964205,10.40245751480226,9.985140729437452,17.400870141797665,12.44037640339757,14.847198793189506,14.815489822355202,87.66162152293762,3324,34,97.76470588235294
